,Medicine_Name,Discounted_Prices,Real_Price,Manufacturer Name,Medicine_Link,Quantity,salts
536,BIOKOF D Syrup 100ml,  ₹99.00,Rs. 108.00,Biovitamins Private Limited,https://www.netmeds.com/prescriptions/biokof-d-syrup-100ml,N/A,N/A
537,BIOKOF LS Expectorant 100ml,  ₹108.00,N/A,Biovitamins Private Limited,https://www.netmeds.com/prescriptions/biokof-ls-expectorant-100ml,N/A,N/A
538,BIOREX DX Syrup 60ml,  ₹69.45,Rs. 120.00,Biochem Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/biorex-dx-syrup-60ml,N/A,N/A
539,Blukof Syrup 100ml,  ₹89.00,N/A,Alkem Laboratories Ltd,https://www.netmeds.com/prescriptions/blukof-syrup-100ml,N/A,N/A
540,Breakuf Blue Syrup 100ml,  ₹28.25,N/A,Lupin Ltd (Generics),https://www.netmeds.com/prescriptions/breakuf-blue-syrup-100ml,N/A,N/A
541,Breakuf Red Syrup 100ml,  ₹95.65,Rs. 75.00,Lupin Ltd (Generics),https://www.netmeds.com/prescriptions/breakuf-red-syrup-100ml,N/A,N/A
542,Breathair Plus Syrup 60ml,  ₹37.40,N/A,Embiotic Laboratories Pvt Ltd,https://www.netmeds.com/prescriptions/breathair-plus-syrup-60ml,N/A,Bromhexine 8 mg+Guaiphenesin 50 mg+Salbutamol 2 mg
543,BREZVENT Syrup 100ml,  ₹105.00,N/A,UVB Healthcare Pvt Ltd,https://www.netmeds.com/prescriptions/brezvent-syrup-100ml,N/A,Ambroxol 15 mg+Guaifenesin 50 mg+Menthol 1 mg+Terbutaline 1.25 mg
544,BRICALET Syrup 100ml,  ₹49.50,N/A,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/bricalet-syrup-100ml,N/A,N/A
545,Bricarex A Syrup 100ml,  ₹109.70,₹ 109.70 ,Zydus Healthcare Ltd,https://www.netmeds.com/prescriptions/bricarex-a-syrup-100ml,N/A,N/A
546,Bricarex A Sugar Free Apple Flavour Expectorant 100ml,  ₹109.70,N/A,Cadila Healthcare Ltd (Zydus),https://www.netmeds.com/prescriptions/bricarex-a-expectorant-100ml,N/A,N/A
547,BRICAREX DX Syrup 100ml,  ₹100.25,Rs. 120.00,Cadila Healthcare Ltd (Zydus),https://www.netmeds.com/prescriptions/bricarex-dx-syrup-100ml,N/A,N/A
548,Briovent Syrup 60ml,  ₹72.00,N/A,Brio Bliss Life Science Pvt Ltd,https://www.netmeds.com/prescriptions/briovent-syrup-60ml,N/A,N/A
549,BRIOVENT LS Syrup 100ml,  ₹72.00,N/A,Brio Bliss Life Science Pvt Ltd,https://www.netmeds.com/prescriptions/briovent-ls-syrup-100ml,N/A,N/A
550,BRO Zedex Expectorant 100ml,  ₹156.75,₹ 156.75 ,Dr. Reddy's Laboratories Ltd,https://www.netmeds.com/prescriptions/bro-zedex-expectorant-100ml,N/A,N/A
551,BRO Zedex LS Oral Drops 15ml,  ₹70.50,₹ 70.50 ,Dr. Reddy's Laboratories Ltd,https://www.netmeds.com/prescriptions/bro-zedex-ls-oral-drops-15ml,N/A,N/A
552,BRO Zedex LS + Expectorent 100ml,  ₹159.75,N/A,Wockhardt Limited,https://www.netmeds.com/prescriptions/bro-zedex-ls-expectorent-100ml,N/A,N/A
553,BRO ZEDEX LS 0.5 RASPBERRY FLAVOUR Expectorant 60ml,  ₹72.50,₹ 72.50 ,Dr. Reddy's Laboratories Ltd,https://www.netmeds.com/prescriptions/bro-zedex-ls-0-5-raspberry-flavour-expectorant-60ml,N/A,N/A
554,Bro Zedex LS Kid Raspberry Flavour Expectorant 60ml,  ₹118.25,₹ 118.25 ,Dr. Reddy's Laboratories Ltd,https://www.netmeds.com/prescriptions/bro-zedex-ls-kid-expectorant-60ml,N/A,N/A
555,Brodil Expectorant 60ml,  ₹95.61,₹ 95.61 ,Vanguard Therapeutics Pvt Ltd,https://www.netmeds.com/prescriptions/brodil-expectorant-60ml,N/A,N/A
556,Brodil Expectorant 100ml,  ₹75.92,N/A,Vanguard Therapeutics Pvt Ltd,https://www.netmeds.com/prescriptions/brodil-expectorant-100ml,N/A,N/A
557,BROGIKOFF Syrup 100ml,  ₹110.00,N/A,Viwacure Healthcare Pvt Ltd,https://www.netmeds.com/prescriptions/brogikoff-syrup-100ml,N/A,N/A
558,Brohex 4mg Syrup 100ml,  ₹74.85,N/A,Biochem Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/brohex-4mg-syrup-100ml,N/A,N/A
559,BROKUF BLUE Syrup 100ml,₹80.50,₹115.00,Maxx Farmacia India Llp (Generics),https://www.netmeds.com/prescriptions/brokuf-blue-syrup-100ml,N/A,N/A
560,BROKUF DM Syrup 100ml,₹77.00,₹110.00,Maxx Farmacia India Llp (Generics),https://www.netmeds.com/prescriptions/brokuf-dm-syrup-100ml,N/A,Chlorpheniramine 1 mg+Dextromethorphan 10 mg+Phenylephrine 5 mg
561,BROMEX PLUS Expectorant 100ml,  ₹65.00,N/A,Reliance Formulation Pvt Ltd,https://www.netmeds.com/prescriptions/bromex-plus-syrup-100ml,N/A,N/A
562,Bromhexine Elixir 120ml,  ₹143.00,₹ 143.00 ,Ipca Laboratories Ltd,https://www.netmeds.com/prescriptions/bromhexine-elixir-120ml,N/A,N/A
563,Bromhexine Tablet 10'S,  ₹61.10,₹ 61.10 ,Ipca Laboratories Ltd,https://www.netmeds.com/prescriptions/bromhexine-tablet-10-s,*10 Tablet(s) in a Strip,N/A
564,Bronac 600mg Tablet 10'S,  ₹190.00,N/A,Healers Nutraceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/bronac-600mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
565,Broncho D Syrup 100ml,  ₹36.00,N/A,Alar Laboratories Pvt Limited,https://www.netmeds.com/prescriptions/broncho-d-syrup-100ml,N/A,Chlorpheniramine 2 mg+Dextromethorphan 7.5 mg+Pseudoephedrine 10 mg
566,BRONCOCET AM Syrup 60ml,  ₹42.86,N/A,Seagull Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/broncocet-am-syrup-60ml,N/A,Ambroxol 15 mg+Cetirizine 5 mg
567,BRONCOLITE A Drops 15ml,  ₹68.95,N/A,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/broncolite-a-drops-15ml,N/A,N/A
568,BRONCOLITE A Syrup 100ml,  ₹118.25,N/A,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/broncolite-a-syrup-100ml,N/A,Ambroxol 15 mg+Guaiphenesin 50 mg+Menthol 2.5 mg+Terbutaline 1.5 mg
569,BRONCOLITE A Syrup 60ml,  ₹78.95,N/A,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/broncolite-a-syrup-60ml,N/A,Ambroxol 15 mg+Guaiphenesin 50 mg+Menthol 2.5 mg+Terbutaline 1.5 mg
570,BRONCOLITE AC Syrup 100ml,  ₹115.00,N/A,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/broncolite-ac-syrup-100ml,N/A,Ambroxol 30 mg+Cetirizine 10 mg
571,BRONCOLITE AL Tablet 10's,  ₹195.00,N/A,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/broncolite-al-tablet-10s,*10 Tablet(s) in a Strip,N/A
572,BRONCOLITE AMC Tablet 10's,  ₹199.00,N/A,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/broncolite-amc-tablet-10s,*10 Tablet(s) in a Strip,Acebrophylline 200 mg+Cetirizine 10 mg+Montelukast 10 mg
573,BRONCOLITE AMF Tablet 10's,  ₹195.00,N/A,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/broncolite-amf-tablet-10s,*10 Tablet(s) in a Strip,N/A
574,BRONCOLITE AX Syrup 100ml,  ₹115.00,N/A,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/broncolite-ax-syrup-100ml,N/A,Ambroxol 15 mg+Chlorpheniramine 2 mg+Dextromethorphan 10 mg
575,BRONCOLITE AX Tablet 10's,  ₹95.00,N/A,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/broncolite-ax-tablet-10s,*10 Tablet(s) in a Strip,Ambroxol 75 mg+LevoCetirizine 5 mg
576,BRONCOLITE LS Drops 15ml,  ₹70.50,Rs. 70.00,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/broncolite-ls-drops-15ml,N/A,N/A
577,BRONCOLITE LS Syrup 60ml,  ₹84.40,Rs. 110.00,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/broncolite-ls-syrup-60ml,N/A,N/A
578,BRONCOLITE LS Syrup 100ml,  ₹118.90,N/A,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/broncolite-ls-syrup-100ml,N/A,N/A
579,BRONCOREST D Syrup 100ml,  ₹115.00,₹ 115.00 ,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/broncorest-d-syrup-100ml,N/A,Chlorpheniramine 2 mg+Dextromethorphan 10 mg+Phenylepherine 5 mg
580,BRONKOLYTE DC Syrup 100ml,  ₹46.15,N/A,Entod Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/bronkolyte-dc-syrup-100ml,N/A,N/A
581,BRONKOLYTE DX Syrup 100ml,  ₹102.25,N/A,Entod Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/bronkolyte-dx-syrup-100ml,N/A,N/A
582,BRONKOLYTE LEVO Syrup 100ml,  ₹59.00,N/A,Entod Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/bronkolyte-levo-syrup-100ml,N/A,N/A
583,BRONKOLYTE LEVO PD Syrup 60ml,  ₹56.00,N/A,Entod Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/bronkolyte-levo-pd-syrup-60ml,N/A,N/A
584,BRONKOLYTE PD Drops 15ml,  ₹38.10,N/A,Entod Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/bronkolyte-pd-drops-15ml,N/A,Ambroxol 7.5 mg+Guaiphenesin 12.5 mg+Terbutaline 0.25 mg
585,BRONKOLYTE PD Syrup 60ml,  ₹74.50,N/A,Entod Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/bronkolyte-pd-syrup-60ml,N/A,N/A
586,BRONKOLYTE PLUS Syrup 100ml,  ₹49.50,N/A,Entod Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/bronkolyte-plus-syrup-100ml,N/A,N/A
587,BRONMIX SYRUP 100ML,  ₹98.00,₹ 98.00 ,Indo French Laboratories Ltd,https://www.netmeds.com/prescriptions/337205,N/A,Ambroxol 30 mg+Guaiphenesin 50 mg+Levosalbutamol 1 mg+Menthol 1 mg
588,BRONXIL X Syrup 100ml,  ₹85.00,N/A,LUCIFER AND HESPER (INDIA) PRIVATE LIMITED,https://www.netmeds.com/prescriptions/bronxil-x-syrup-100ml,N/A,Ambroxol 15 mg+Guaiphenesin 50 mg+Menthol 1 mg+Terbutaline 1.25 mg
589,BRORUB P Syrup 60ml,  ₹33.50,N/A,Cubit Healthcare,https://www.netmeds.com/prescriptions/brorub-p-syrup-60ml,N/A,N/A
590,Broxum LS Syrup 100ml,  ₹103.72,N/A,Eris Lifesciences Ltd,https://www.netmeds.com/prescriptions/broxum-ls-syrup-100ml,N/A,N/A
591,BROXYL SF Cough Syrup 100ml,  ₹117.00,N/A,AUSTRO LABS LTD,https://www.netmeds.com/prescriptions/broxyl-sf-cough-syrup-100ml,N/A,Ambroxol 15 mg+Guaiphenesin 50 mg+Menthol 1.5 mg+Terbutaline 1.25 mg
592,Brozeet New Syrup 100ml,  ₹121.90,Rs. 100.00,Alembic Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/brozeet-syrup-100ml,N/A,N/A
593,Brozeet LS Expectorent 100ml,  ₹125.40,₹ 125.40 ,Alembic Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/brozeet-ls-expectorent-100ml,N/A,N/A
594,Brozeet SF Syrup 100ml,  ₹130.10,Rs. 75.00,Alembic Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/brozeet-sf-syrup-100ml,N/A,N/A
595,BRUTUS DX Syrup 100ml,  ₹85.00,N/A,Mdc Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/brutus-dx-syrup-100ml,N/A,N/A
596,BUSOCORIL Syrup 60ml,  ₹68.05,N/A,Biochem Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/busocoril-syrup-60ml,N/A,N/A
597,BUTABROM Tablet 10's,  ₹31.00,₹ 31.00 ,Rekvina Pharmaceuticals,https://www.netmeds.com/prescriptions/butabrom-tablet-10s,*10 Tablet(s) in a Strip,Bromhexine 4 mg+Etofylline 100 mg+Terbutaline 2.5 mg
598,BUTADRYL SUGAR FREE STRAWBERRY FLAVOUR Syrup 100ml,  ₹141.75,₹ 141.75 ,Medley Pharmaceuticals Ltd,https://www.netmeds.com/prescriptions/butadryl-sugar-free-strawberry-flavour-syrup-100ml,N/A,Butamirate 7.5 MG
599,BENATAG Syrup 100ml,  ₹112.00,₹ 112.00 ,Ikon Remedies Pvt Ltd,https://www.netmeds.com/prescriptions/benatag-syrup-100ml,N/A,Ammonium Chloride 138 mg+Diphenhydramine 14.8 mg+Sodium Citrate 57.03 mg
600,BERIDIL LS NEW Expectorant 100ml,  ₹89.00,N/A,Viilbery Healthcare Pvt Ltd,https://www.netmeds.com/prescriptions/beridil-ls-new-expectorant-100ml,N/A,N/A
601,BRICAWIN 1.5mg Syrup 100ml,  ₹49.50,N/A,Ikon Remedies Pvt Ltd,https://www.netmeds.com/prescriptions/bricawin-1-5mg-syrup-100ml,N/A,N/A
602,BRONCOLITE D Syrup 60ml,  ₹74.95,₹ 74.95 ,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/broncolite-d-syrup-60ml,N/A,Chlorpheniramine Maleate 2 mg+Dextromethorphan 10 mg+Phenylephrine 5 mg
603,BRONCOLITE D Syrup 100ml,  ₹115.00,N/A,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/broncolite-d-syrup-100ml,N/A,Chlorpheniramine Maleate 2 mg+Dextromethorphan 10 mg+Phenylephrine 5 mg
604,BRONCOLITE DX Syrup 100ml,  ₹118.00,₹ 118.00 ,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/broncolite-dx-syrup-100ml,N/A,N/A
605,BRONCOLITE DX Syrup 60ml,  ₹78.95,₹ 78.95 ,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/broncolite-dx-syrup-60ml,N/A,N/A
606,BRONCOLITE L Suspension 100ml,  ₹145.00,N/A,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/broncolite-l-suspension-100ml,N/A,N/A
607,BRONCOLITE LS JUNIOR Syrup 60ml,  ₹82.00,Rs. 75.00,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/broncolite-ls-junior-syrup-60ml,N/A,N/A
608,BRONCOREST Softgel 10's,  ₹69.50,₹ 69.50 ,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/broncorest-softgel-10s,N/A,N/A
609,BRONCOREST Tablet 10's,  ₹53.00,₹ 53.00 ,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/broncorest-tablet-10s,*10 Tablet(s) in a Strip,Ambroxol 15 mg+Dextromethorphan 10 mg+Guaiphenesin 50 mg+Levocetirizine 2.5 mg+Phenylephrine 5 mg
610,BRONCOREST DX Syrup 100ml,  ₹118.00,N/A,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/broncorest-dx-syrup-100ml,N/A,N/A
611,BRONCOREST DX Syrup 60ml,  ₹78.95,N/A,Innovative Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/broncorest-dx-syrup-60ml,N/A,N/A
612,BYE COLD Suspension 60ml,  ₹90.00,N/A,Oscar Remedies Pvt Ltd,https://www.netmeds.com/prescriptions/bye-cold-suspension-60ml,N/A,N/A
613,BREAKUF BLUE COUGH Expectorant 100ml,  ₹75.90,N/A,Lupin Ltd (Generics),https://www.netmeds.com/prescriptions/breakuf-blue-cough-expectorant-100ml,N/A,Ambroxol 15 mg+Guaiphenesin 50 mg+Menthol 0.5 mg+Terbutaline 1.5 mg
614,BRO TUSTY COUGH Syrup 100ml,  ₹115.00,N/A,Best Biotech,https://www.netmeds.com/prescriptions/bro-tusty-cough-syrup-100ml,N/A,N/A
615,BROQUTE Elixir 100ml,  ₹99.00,N/A,Best Biotech,https://www.netmeds.com/prescriptions/broqute-elixir-100ml,N/A,N/A
616,BIOKET Shampoo 75ml,  ₹180.00,N/A,Bios Labs Pvt Ltd,https://www.netmeds.com/prescriptions/bioket-shampoo-75ml,N/A,N/A
617,BETEALA 40 Tablet 10's,  ₹57.00,₹ 57.00 ,Cnx Healthcare Pvt Ltd,https://www.netmeds.com/prescriptions/beteala-40-tablet-10s,*10 Tablet(s) in a Strip,N/A
618,BETEALA 60 Tablet 10's,  ₹110.00,₹ 110.00 ,Cnx Healthcare Pvt Ltd,https://www.netmeds.com/prescriptions/beteala-60-tablet-10s,*10 Tablet(s) in a Strip,N/A
619,BETEALA 20 Tablet 10's,  ₹40.00,N/A,Cnx Healthcare Pvt Ltd,https://www.netmeds.com/prescriptions/beteala-20-tablet-10s,*10 Tablet(s) in a Strip,N/A
620,BIOSERT 50 Tablet 10's,  ₹100.65,Rs. 52.00,Biochem Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/biosert-50-tablet-10s,*10 Tablet(s) in a Strip,N/A
621,Brintellix 20mg Tablet 10'S,  ₹1244.00,"₹ 1,244.00 ",Lundbeck India Pvt Ltd,https://www.netmeds.com/prescriptions/brintellix-20mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
622,Brintellix 10mg Tablet 10'S,  ₹745.00,N/A,Lundbeck India Pvt Ltd,https://www.netmeds.com/prescriptions/brintellix-10mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
623,Brintellix 5mg Tablet 10'S,  ₹450.00,N/A,Lundbeck India Pvt Ltd,https://www.netmeds.com/prescriptions/brintellix-5mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
624,Bupron SR 150 Tablet 10'S,  ₹157.00,₹ 157.00 ,Sun Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/bupron-sr-150mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
625,Bupron XL 150mg Tablet 10'S,  ₹179.00,₹ 179.00 ,Sun Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/bupron-xl-150mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
626,Bupron XL 300mg Tablet 10'S,  ₹301.00,₹ 301.00 ,Sun Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/bupron-xl-300mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
627,Basaglar 100IU Cartridge 3ml,  ₹731.00,Rs. 794.00,Cipla Ltd,https://www.netmeds.com/prescriptions/basaglar-100iu-cartridge-3ml,N/A,N/A
628,BASAGLAR KWIKPEN Injection 3ml,  ₹1028.00,Rs. 1099.11,Cipla Ltd,https://www.netmeds.com/prescriptions/basaglar-kwikpen-injection-3ml,N/A,N/A
629,Basalog 100IU Injection 1X3ml,  ₹564.55,Rs. 1099.11,Biocon Ltd,https://www.netmeds.com/prescriptions/basalog-100iu-injection-1x3ml,N/A,N/A
630,Basalog 100IU Injection 1X5ml,  ₹783.13,Rs. 1099.11,Biocon Ltd,https://www.netmeds.com/prescriptions/basalog-100iu-injection-1x5ml,N/A,N/A
631,Basalog Refil Cartridge 1X3ml,  ₹610.53,Rs. 794.00,Biocon Biologics India Ltd,https://www.netmeds.com/prescriptions/basalog-refil-cartridge-1x3ml,N/A,N/A
632,Basalog One 100IU Pen Injection 3ml,  ₹823.10,Rs. 1099.11,Biocon Ltd,https://www.netmeds.com/prescriptions/basalog-one-100iu-pen-injection-3ml,N/A,N/A
633,Basugine 100IU Cartridge 1X3ml,  ₹594.80,Rs. 794.00,Lupin Ltd,https://www.netmeds.com/prescriptions/basugine-100iu-cartridge-1x3ml,N/A,N/A
634,Basugine Pen(Device) 1's,  ₹999.00,₹ 999.00 ,Lupin Ltd,https://www.netmeds.com/prescriptions/basugine-pen-device,N/A,Device
635,Benforce M Tablet 10'S,  ₹161.00,Rs. 190.00,Shield Health Care Pvt Ltd,https://www.netmeds.com/prescriptions/benforce-m-tablet-10-s,*10 Tablet(s) in a Strip,N/A
636,Bepride MF Tablet 10'S,  ₹77.00,Rs. 174.24,Avin Healthcare Pvt Ltd,https://www.netmeds.com/prescriptions/bepride-mf-tablet-10-s,*10 Tablet(s) in a Strip,N/A
637,Bepride SF Tablet 10'S,  ₹66.00,Rs. 126.44,Avin Healthcare Pvt Ltd,https://www.netmeds.com/prescriptions/bepride-sf-tablet-10-s,*10 Tablet(s) in a Strip,N/A
638,Betapride 15mg Tablet 10'S,  ₹30.00,Rs. 60.80,Avinash Health Products Pvt Ltd,https://www.netmeds.com/prescriptions/betapride-15mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
639,Biciphage 500Mg Tablet 20's,  ₹34.85,Rs. 43.00,Biochem Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/biciphage-500mg-tablet-20-s,*20 Tablet(s) in a Strip,N/A
640,Biciphage 1000 Tablet 10'S,  ₹45.24,Rs. 39.42,Biochem Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/biciphage-1000mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
641,Biciphage 500 SR Tablet 10'S,  ₹22.21,Rs. 43.00,Biochem Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/biciphage-sr-tablet-10-s,*10 Tablet(s) in a Strip,N/A
642,Bigomet 250mg Tablet 10'S,  ₹10.25,₹ 10.25 ,Aristo Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/bigomet-250mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
643,Bigomet 500mg Tablet 10'S,  ₹12.07,Rs. 43.00,Aristo Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/bigomet-500mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
644,Bigomet 850mg Tablet 10'S,  ₹25.00,Rs. 27.50,Aristo Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/bigomet-850mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
645,Bigomet M Tablet 10'S,  ₹79.00,₹ 79.00 ,Aristo Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/bigomet-m-tablet-10-s,*10 Tablet(s) in a Strip,N/A
646,Bigomet SR 1000 Tablet 10'S,  ₹44.12,Rs. 39.42,Aristo Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/bigomet-sr-1gm-tablet-10-s,*10 Tablet(s) in a Strip,N/A
647,Bigomet SR 500 Tablet 10'S,  ₹17.60,Rs. 43.00,Aristo Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/bigomet-sr-500mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
648,BIGUAID 500 SR Tablet 15's,  ₹34.50,Rs. 43.00,GENEAID PHARMACEUTICALS,https://www.netmeds.com/prescriptions/biguaid-500-sr-tablet-15s,*15 Tablet(s) in a Strip,N/A
649,BILYPSA 4mg Tablet 10's,  ₹401.70,₹ 401.70 ,Cadila Healthcare Ltd (Zydus),https://www.netmeds.com/prescriptions/bilypsa-tablet-10s,*10 Tablet(s) in a Strip,N/A
650,Bilypsa 4mg Tablet 45'S,  ₹1988.10,"₹ 1,988.10 ",Cadila Healthcare Ltd (Zydus),https://www.netmeds.com/prescriptions/bilypsa-4mg-tablet-45-s,*45 Tablet(s) in a Container,N/A
651,Biodib 15mg Tablet 10'S,  ₹80.00,Rs. 60.80,Biochem Pharmaceutical Industries Ltd,https://www.netmeds.com/prescriptions/biodib-15mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
652,BIOMET G1 FORTE Tablet 10's,  ₹43.20,Rs. 178.10,Bios Labs Pvt Ltd,https://www.netmeds.com/prescriptions/biomet-g1-forte-tablet-10s,*10 Tablet(s) in a Strip,N/A
653,BIOPRIDE 1 Tablet 10's,  ₹36.50,Rs. 36.62,Lividus Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/biopride-1-tablet-10s,*10 Tablet(s) in a Strip,N/A
654,BIOPRIDE 2 Tablet 10's,  ₹54.20,Rs. 57.23,Lividus Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/biopride-2-tablet-10s,*10 Tablet(s) in a Strip,N/A
655,BIOPRIDE M 1 Tablet 10's,  ₹52.70,Rs. 126.44,Lividus Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/biopride-m-1-tablet-10s,*10 Tablet(s) in a Strip,N/A
656,BIOPRIDE M 2 Tablet 10's,  ₹68.10,Rs. 174.24,Lividus Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/biopride-m-2-tablet-10s,*10 Tablet(s) in a Strip,N/A
657,BIOPRIDE M1 FORTE Tablet 10's,  ₹133.00,Rs. 178.10,Lividus Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/biopride-m1-forte-tablet-10s,*10 Tablet(s) in a Strip,N/A
658,BIOPRIDE M2 FORTE Tablet 10's,  ₹69.00,Rs. 90.00,Lividus Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/biopride-m2-forte-tablet-10s,*10 Tablet(s) in a Strip,N/A
659,BIOTENLY 20mg Tablet 10's,  ₹81.00,Rs. 108.90,Bios Labs Pvt Ltd,https://www.netmeds.com/prescriptions/biotenly-20mg-tablet-10s,*10 Tablet(s) in a Strip,N/A
660,BITGLIM M 1 Tablet 10's,  ₹54.73,Rs. 126.44,Elicad Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/bitglim-m-1-tablet-10s,*10 Tablet(s) in a Strip,N/A
661,BITGLIM M 2 Tablet 10's,  ₹56.12,Rs. 174.24,Elicad Pharmaceuticals Pvt Ltd,https://www.netmeds.com/prescriptions/bitglim-m-2-tablet-10s,*10 Tablet(s) in a Strip,N/A
662,Blisto 1mg Tablet 10'S,  ₹41.00,Rs. 36.62,Biocon Ltd,https://www.netmeds.com/prescriptions/blisto-1mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
663,Blisto 4mg Tablet 10'S,  ₹145.89,₹ 145.89 ,Biocon Ltd,https://www.netmeds.com/prescriptions/blisto-4mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
664,Blisto 1Mf Tablet 10'S,  ₹100.93,Rs. 126.44,Biocon Ltd,https://www.netmeds.com/prescriptions/blisto-1mf-tablet-10-s,*10 Tablet(s) in a Strip,N/A
665,Blisto 2Mf Tablet 10'S,  ₹129.81,Rs. 90.00,Biocon Ltd,https://www.netmeds.com/prescriptions/blisto-2mf-tablet-10-s,*10 Tablet(s) in a Strip,N/A
666,Blisto 4Mf Tablet 10'S,  ₹167.64,Rs. 109.00,Biocon Ltd,https://www.netmeds.com/prescriptions/blisto-4mf-tablet-10-s,*10 Tablet(s) in a Strip,N/A
667,Blisto Trio 1mg Tablet 10'S,  ₹84.30,Rs. 125.00,Biocon Ltd,https://www.netmeds.com/prescriptions/blisto-trio-1mg-tablet-10-s,*10 Tablet(s) in a Strip,N/A
